"6.926459748556501,51.49851321268353,6.929926900048195,51.500671584537734,COMPLETE.png"
"6.929926900048195,51.49851321268353,6.9333940515398895,51.500671584537734,COMPLETE.png"
"6.9333305933993,51.49635484082932,6.9367975807043445,51.49851321268353,COMPLETE.png",<class 'KeyboardInterrupt'>
"6.9333940515398895,51.49851321268353,6.936861203031584,51.500671584537734,COMPLETE.png",<class 'KeyboardInterrupt'>
"6.940264568009387,51.49635484082932,6.943731555314431,51.49851321268353,COMPLETE.png",<class 'KeyboardInterrupt'>
